0,1,2,3
1258,0,700,0.978037546253907
1257,0,700,0.9780411130275812
1257,0,700,0.9780411130275812
1256,0,700,0.9780446964719371
1256,0,700,0.9780446964719371
1255,0,700,0.9780482966324652
1255,0,700,0.9780482966324652
1254,0,700,0.9780519135547898
1254,0,700,0.9780519135547898
1253,0,700,0.978055547284669
1253,0,700,0.978055547284669
1252,0,700,0.9780591978679958
1252,0,700,0.9780591978679958
1251,0,700,0.9780628653507981
1251,0,700,0.9780628653507981
1250,0,700,0.9780665497792398
1250,0,700,0.9780665497792398
1249,0,700,0.9780702511996204
1249,0,700,0.9780702511996204
1248,0,700,0.978073969658375
1248,0,700,0.978073969658375
1247,0,700,0.9780777052020775
1247,0,700,0.9780777052020775
1246,0,700,0.9780814578774374
1246,0,700,0.9780814578774374
1245,0,700,0.9780852277313029
1245,0,700,0.9780852277313029
1244,0,700,0.9780890148106604
1244,0,700,0.9780890148106604
1243,0,700,0.9780928191626341
1243,0,700,0.9780928191626341
1242,0,700,0.9780966408344888
1242,0,700,0.9780966408344888
1241,0,700,0.9781004798736282
1241,0,700,0.9781004798736282
1240,0,700,0.978104336327596
1240,0,700,0.978104336327596
1239,0,700,0.978108210244077
1239,0,700,0.978108210244077
1238,0,700,0.9781121016708966
1238,0,700,0.9781121016708966
1237,0,700,0.9781160106560217
1237,0,700,0.9781160106560217
1236,0,700,0.9781199372475615
1236,0,700,0.9781199372475615
1235,0,700,0.9781238814937683
1235,0,700,0.9781238814937683
1234,0,700,0.9781278434430357
1234,0,700,0.9781278434430357
1233,0,700,0.9781318231439019
1233,0,700,0.9781318231439019
1232,0,700,0.9781358206450497
1232,0,700,0.9781358206450497
1231,0,700,0.9781398359953047
1231,0,700,0.9781398359953047
1230,0,700,0.9781438692436382
1230,0,700,0.9781438692436382
1229,0,700,0.9781479204391677
1229,0,700,0.9781479204391677
1228,0,700,0.9781519896311548
1228,0,700,0.9781519896311548
1227,0,700,0.9781560768690093
1227,0,700,0.9781560768690093
1226,0,700,0.9781601822022863
1226,0,700,0.9781601822022863
1225,0,700,0.9781643056806896
1225,0,700,0.9781643056806896
1224,0,700,0.9781684473540698
1224,0,700,0.9781684473540698
